last,buy,sell,mid,timestamp
9077.0,9077.0,9077.5,9077.0,2020-07-04T05:27:35.000Z
9077.5,9077.0,9077.5,9077.0,2020-07-04T05:27:51.450Z
9077.5,9077.0,9077.5,9077.0,2020-07-04T05:28:00.000Z
9077.0,9077.0,9077.5,9077.0,2020-07-04T05:28:08.100Z
9077.0,9077.0,9077.5,9077.0,2020-07-04T05:28:20.000Z
9077.0,9077.0,9077.5,9077.0,2020-07-04T05:28:27.617Z
9077.0,9077.0,9077.5,9077.0,2020-07-04T05:28:38.552Z
9077.5,9077.0,9077.5,9077.0,2020-07-04T05:28:42.191Z
9077.5,9077.0,9077.5,9077.0,2020-07-04T05:28:58.988Z
9077.5,9077.0,9077.5,9077.0,2020-07-04T05:29:10.153Z
9077.0,9077.0,9077.5,9077.0,2020-07-04T05:29:19.004Z
9077.5,9077.0,9077.5,9077.0,2020-07-04T05:29:31.018Z
9077.5,9077.0,9077.5,9077.0,2020-07-04T05:29:41.078Z
9077.0,9077.0,9077.5,9077.0,2020-07-04T05:29:50.989Z
9077.0,9077.0,9077.5,9077.0,2020-07-04T05:30:01.599Z
9077.0,9077.0,9077.5,9077.0,2020-07-04T05:30:10.730Z
9077.0,9077.0,9077.5,9077.0,2020-07-04T05:30:20.000Z
9076.5,9077.0,9077.5,9077.0,2020-07-04T05:30:30.928Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:30:40.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:30:51.144Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:31:00.053Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:31:10.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:31:21.825Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:31:30.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:31:35.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:31:50.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:31:50.000Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:32:10.000Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:32:15.188Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:32:30.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:32:36.009Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:32:50.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:33:00.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:33:10.000Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:33:20.000Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:33:30.830Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:33:38.972Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:33:50.000Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:34:00.000Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:34:10.000Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:34:20.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:34:30.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:34:36.284Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:34:50.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:35:00.422Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:35:10.000Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:35:20.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:35:30.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:35:35.000Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:35:51.101Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:36:00.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:36:09.664Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:36:20.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:36:30.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:36:40.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:36:50.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:36:57.171Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:37:05.000Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:37:21.714Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:37:31.833Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:37:42.014Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:37:45.074Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:37:56.184Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:38:10.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:38:20.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:38:30.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:38:40.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:38:50.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:39:00.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:39:10.000Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:39:20.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:39:30.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:39:35.000Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:39:51.068Z
9076.5,9076.5,9077.0,9077.0,2020-07-04T05:40:01.229Z
9077.0,9076.5,9077.0,9077.0,2020-07-04T05:40:10.648Z
9077.5,9077.0,9077.5,9077.0,2020-07-04T05:40:17.207Z
9077.5,9077.0,9077.5,9077.0,2020-07-04T05:40:30.000Z
9077.5,9077.0,9077.5,9077.0,2020-07-04T05:40:41.293Z
9078.0,9077.0,9077.5,9077.0,2020-07-04T05:40:50.232Z
9078.0,9077.5,9078.0,9078.0,2020-07-04T05:41:00.000Z
9078.0,9077.5,9078.0,9078.0,2020-07-04T05:41:10.070Z
9077.5,9077.5,9078.0,9078.0,2020-07-04T05:41:20.000Z
9078.0,9077.5,9078.0,9078.0,2020-07-04T05:41:31.899Z
9078.0,9077.5,9078.0,9078.0,2020-07-04T05:41:42.635Z
9078.0,9077.5,9078.0,9078.0,2020-07-04T05:41:49.936Z
9078.0,9077.5,9078.0,9078.0,2020-07-04T05:42:02.644Z
9078.0,9077.5,9078.0,9078.0,2020-07-04T05:42:12.348Z
9078.0,9077.5,9078.0,9078.0,2020-07-04T05:42:20.000Z
9078.0,9077.5,9078.0,9078.0,2020-07-04T05:42:25.698Z
9081.5,9081.0,9081.5,9081.0,2020-07-04T05:42:40.000Z
9081.5,9081.0,9081.5,9081.0,2020-07-04T05:42:51.395Z
9081.0,9081.0,9081.5,9081.0,2020-07-04T05:43:02.424Z
9081.5,9081.0,9081.5,9081.0,2020-07-04T05:43:10.000Z
9081.5,9081.0,9081.5,9081.0,2020-07-04T05:43:20.000Z
9081.0,9081.0,9081.5,9081.0,2020-07-04T05:43:30.000Z
9085.5,9085.5,9086.0,9086.0,2020-07-04T05:43:40.000Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:43:50.000Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:43:57.444Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:44:10.000Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:44:20.000Z
9085.5,9085.5,9086.0,9086.0,2020-07-04T05:44:25.900Z
9085.5,9085.5,9086.0,9086.0,2020-07-04T05:44:40.000Z
9085.5,9085.5,9086.0,9086.0,2020-07-04T05:44:40.000Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:45:00.625Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:45:12.754Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:45:20.797Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:45:31.234Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:45:35.000Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:45:50.000Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:46:00.000Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:46:10.173Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:46:20.000Z
9085.5,9085.5,9086.0,9086.0,2020-07-04T05:46:30.227Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:46:38.045Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:46:50.000Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:47:00.000Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:47:10.000Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:47:20.000Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:47:25.000Z
9086.0,9085.5,9086.0,9086.0,2020-07-04T05:47:42.813Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:47:50.000Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:48:00.000Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:48:10.000Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:48:20.000Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:48:30.000Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:48:40.000Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:48:51.397Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:49:00.000Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:49:10.000Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:49:10.600Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:49:30.000Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:49:30.000Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:49:50.000Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:50:02.721Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:50:10.000Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:50:20.625Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:50:29.254Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:50:41.432Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:50:51.381Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:51:03.008Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:51:13.110Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:51:20.000Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:51:26.747Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:51:40.000Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:51:50.000Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:52:03.006Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:52:10.000Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:52:22.126Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:52:30.000Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:52:35.000Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:52:45.000Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:53:02.749Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:53:06.277Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:53:20.000Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:53:31.669Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:53:40.000Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:53:53.513Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:54:01.879Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:54:11.625Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:54:11.625Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:54:30.000Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:54:43.061Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:54:50.000Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:55:00.639Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:55:11.717Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:55:22.286Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:55:32.411Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:55:40.000Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:55:50.000Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:56:00.133Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:56:00.133Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:56:15.482Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:56:30.000Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:56:41.996Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:56:50.000Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:57:01.648Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:57:01.648Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:57:22.052Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:57:30.000Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:57:41.141Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:57:52.136Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:58:01.141Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:58:01.141Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T05:58:20.305Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:58:32.473Z
9086.5,9086.0,9086.5,9086.0,2020-07-04T05:58:36.496Z
9087.0,9086.5,9087.0,9087.0,2020-07-04T05:58:50.000Z
9087.0,9086.5,9087.0,9087.0,2020-07-04T05:59:00.773Z
9087.0,9086.5,9087.0,9087.0,2020-07-04T05:59:12.439Z
9088.0,9087.5,9088.0,9088.0,2020-07-04T05:59:22.921Z
9087.5,9087.5,9088.0,9088.0,2020-07-04T05:59:32.215Z
9088.0,9087.5,9088.0,9088.0,2020-07-04T05:59:42.498Z
9089.5,9089.0,9089.5,9089.0,2020-07-04T05:59:54.029Z
9089.0,9089.0,9089.5,9089.0,2020-07-04T05:59:58.966Z
9089.0,9089.0,9089.5,9089.0,2020-07-04T06:00:13.978Z
9089.5,9089.0,9089.5,9089.0,2020-07-04T06:00:22.652Z
9089.5,9089.0,9089.5,9089.0,2020-07-04T06:00:30.000Z
9089.0,9089.0,9089.5,9089.0,2020-07-04T06:00:42.437Z
9089.5,9089.0,9089.5,9089.0,2020-07-04T06:00:53.915Z
9089.0,9089.0,9089.5,9089.0,2020-07-04T06:01:04.028Z
9089.5,9089.0,9089.5,9089.0,2020-07-04T06:01:11.717Z
9089.5,9089.0,9089.5,9089.0,2020-07-04T06:01:20.000Z
9089.5,9089.0,9089.5,9089.0,2020-07-04T06:01:30.000Z
9089.0,9089.0,9089.5,9089.0,2020-07-04T06:01:42.271Z
9089.0,9089.0,9089.5,9089.0,2020-07-04T06:01:50.640Z
9089.0,9089.0,9089.5,9089.0,2020-07-04T06:02:03.750Z
9089.0,9089.0,9089.5,9089.0,2020-07-04T06:02:11.581Z
9089.0,9089.0,9089.5,9089.0,2020-07-04T06:02:21.452Z
9089.0,9089.0,9089.5,9089.0,2020-07-04T06:02:31.195Z
9089.0,9089.0,9089.5,9089.0,2020-07-04T06:02:40.628Z
9088.5,9088.0,9088.5,9088.0,2020-07-04T06:02:54.023Z
9088.0,9088.0,9088.5,9088.0,2020-07-04T06:03:04.185Z
9088.0,9088.0,9088.5,9088.0,2020-07-04T06:03:10.000Z
9088.0,9088.0,9088.5,9088.0,2020-07-04T06:03:20.000Z
9088.0,9088.0,9088.5,9088.0,2020-07-04T06:03:30.313Z
9088.5,9088.0,9088.5,9088.0,2020-07-04T06:03:40.000Z
9088.5,9088.0,9088.5,9088.0,2020-07-04T06:03:53.395Z
9088.0,9088.0,9088.5,9088.0,2020-07-04T06:04:04.002Z
9088.0,9088.0,9088.5,9088.0,2020-07-04T06:04:10.095Z
9088.5,9088.0,9088.5,9088.0,2020-07-04T06:04:17.290Z
9088.0,9088.0,9088.5,9088.0,2020-07-04T06:04:33.160Z
9088.5,9088.0,9088.5,9088.0,2020-07-04T06:04:42.484Z
9088.0,9088.0,9088.5,9088.0,2020-07-04T06:04:47.354Z
9088.0,9088.0,9088.5,9088.0,2020-07-04T06:05:03.646Z
9088.0,9088.0,9088.5,9088.0,2020-07-04T06:05:13.237Z
9088.0,9088.0,9088.5,9088.0,2020-07-04T06:05:23.805Z
9088.0,9088.0,9088.5,9088.0,2020-07-04T06:05:32.808Z
9088.5,9088.0,9088.5,9088.0,2020-07-04T06:05:40.000Z
9088.0,9088.0,9088.5,9088.0,2020-07-04T06:05:54.348Z
9088.5,9088.0,9088.5,9088.0,2020-07-04T06:06:00.000Z
9088.0,9088.0,9088.5,9088.0,2020-07-04T06:06:11.317Z
9088.5,9088.0,9088.5,9088.0,2020-07-04T06:06:23.504Z
9088.5,9088.0,9088.5,9088.0,2020-07-04T06:06:33.869Z
9088.5,9088.0,9088.5,9088.0,2020-07-04T06:06:40.000Z
9088.5,9088.0,9088.5,9088.0,2020-07-04T06:06:52.289Z
9088.5,9088.0,9088.5,9088.0,2020-07-04T06:07:03.012Z
9088.5,9088.0,9088.5,9088.0,2020-07-04T06:07:10.000Z
9088.0,9088.0,9088.5,9088.0,2020-07-04T06:07:20.000Z
9088.0,9088.0,9088.5,9088.0,2020-07-04T06:07:30.000Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:07:42.315Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:07:51.689Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:08:02.355Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:08:12.855Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:08:24.595Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:08:34.671Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:08:41.968Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:08:54.527Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:09:04.014Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:09:13.567Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:09:23.176Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:09:34.021Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:09:43.446Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:09:50.000Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:10:03.097Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:10:13.929Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:10:20.000Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:10:30.000Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:10:41.161Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:10:50.000Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:11:01.469Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:11:14.697Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:11:24.772Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:11:31.009Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:11:43.018Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:11:50.038Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:12:00.020Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:12:10.000Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:12:17.256Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:12:33.304Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:12:41.029Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:12:50.000Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:13:03.539Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:13:11.001Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:13:15.000Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:13:35.008Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:13:40.000Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:13:50.000Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:14:03.224Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:14:10.000Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:14:20.000Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:14:30.000Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:14:44.531Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:14:53.837Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:15:00.411Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:15:15.189Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:15:15.189Z
9087.5,9087.0,9087.5,9087.0,2020-07-04T06:15:30.000Z
9087.0,9087.0,9087.5,9087.0,2020-07-04T06:15:42.724Z
9086.5,9087.0,9087.5,9087.0,2020-07-04T06:15:54.733Z
9086.0,9086.0,9086.5,9086.0,2020-07-04T06:16:04.675Z
